"id","rain_raw_reading","rain_resistance","rain_percentage","is_raining","soil_raw_reading","soil_resistance","soil_moist_percentage","is_soil_moist","created_at"
4721,"4095","40950000","0",False,"4095","40950000","0",False,"2022-11-25 22:25:11.569146+01"
4722,"4095","40950000","0",False,"4095","40950000","0",False,"2020-02-26 13:23:53.569146+01"
4723,"4095","40950000","0",False,"4095","40950000","0",False,"2021-08-10 18:47:58.569146+02"
4724,"4095","40950000","0",False,"4095","40950000","0",False,"2023-08-02 07:53:34.569146+02"
4725,"4095","40950000","0",False,"4095","40950000","0",False,"2020-10-09 08:06:36.569146+02"
4726,"4095","40950000","0",False,"4095","40950000","0",False,"2022-11-13 10:20:09.569146+01"
4727,"4095","40950000","0",False,"4095","40950000","0",False,"2021-10-14 06:25:30.569146+02"
4728,"4095","40950000","0",False,"4095","40950000","0",False,"2022-08-07 08:03:13.569146+02"
4729,"4095","40950000","0",False,"4095","40950000","0",False,"2022-02-21 18:18:24.569146+01"
4730,"4095","40950000","0",False,"4095","40950000","0",False,"2021-07-16 02:40:03.569146+02"
4731,"4095","40950000","0",False,"4095","40950000","0",False,"2022-02-05 06:19:51.569146+01"
4732,"4095","40950000","0",False,"4095","40950000","0",False,"2020-09-12 03:08:54.569146+02"
4733,"4095","40950000","0",False,"4095","40950000","0",False,"2023-10-23 22:14:12.569146+02"
4734,"4095","40950000","0",False,"4095","40950000","0",False,"2019-08-10 13:57:44.569146+02"
4735,"4095","40950000","0",False,"4095","40950000","0",False,"2023-11-26 20:06:10.569146+01"
4736,"4095","40950000","0",False,"4095","40950000","0",False,"2021-05-25 19:46:10.569146+02"
4737,"4095","40950000","0",False,"4095","40950000","0",False,"2019-07-21 04:56:40.569146+02"
4738,"4095","40950000","0",False,"4095","40950000","0",False,"2020-12-02 18:58:28.569146+01"
4739,"4095","40950000","0",False,"4095","40950000","0",False,"2021-05-06 05:54:53.569146+02"
4740,"4095","40950000","0",False,"4095","40950000","0",False,"2022-06-11 18:48:16.569146+02"
4741,"4095","40950000","0",False,"4095","40950000","0",False,"2020-06-18 06:02:15.569146+02"
4742,"4095","40950000","0",False,"4095","40950000","0",False,"2020-01-15 19:16:43.569146+01"
4743,"4095","40950000","0",False,"4095","40950000","0",False,"2021-10-12 18:14:13.569146+02"
4744,"4095","40950000","0",False,"4095","40950000","0",False,"2020-12-01 16:01:48.569146+01"
4745,"4095","40950000","0",False,"4095","40950000","0",False,"2019-04-18 03:59:34.569146+02"
4746,"4095","40950000","0",False,"4095","40950000","0",False,"2021-07-23 19:35:48.569146+02"
4747,"4095","40950000","0",False,"4095","40950000","0",False,"2023-12-25 19:15:53.569146+01"
4748,"4095","40950000","0",False,"4095","40950000","0",False,"2023-01-08 19:46:42.569146+01"
4749,"4095","40950000","0",False,"4095","40950000","0",False,"2019-09-22 09:17:15.569146+02"
4750,"4095","40950000","0",False,"4095","40950000","0",False,"2019-07-23 18:14:09.569146+02"
4751,"4095","40950000","0",False,"4095","40950000","0",False,"2021-12-24 14:02:32.569146+01"
4752,"4095","40950000","0",False,"4095","40950000","0",False,"2020-12-05 19:58:34.569146+01"
4753,"1","2","3",True,"5","6","7",False,"2023-04-03 21:20:27.569146+02"
4754,"1","2","3",False,"5","6","7",False,"2021-06-06 02:10:58.569146+02"
4755,"4095","40950000","0",False,"4095","40950000","0",False,"2022-08-04 22:18:40.569146+02"
4756,"4095","40950000","0",False,"4095","40950000","0",False,"2020-05-13 07:52:08.569146+02"
4757,"4095","40950000","0",False,"4095","40950000","0",False,"2022-02-23 14:11:05.569146+01"
4758,"4095","40950000","0",False,"4095","40950000","0",False,"2021-11-02 18:46:10.569146+01"
4759,"4095","40950000","0",False,"4095","40950000","0",False,"2023-09-21 20:46:30.569146+02"
4760,"4095","40950000","0",True,"4095","40950000","0",False,"2019-05-21 04:35:55.569146+02"
4761,"4095","40950000","0",False,"4095","40950000","0",False,"2020-11-22 07:38:44.569146+01"
4762,"4095","40950000","0",False,"4095","40950000","0",False,"2020-12-02 01:19:08.569146+01"
4763,"4095","40950000","0",False,"4095","40950000","0",False,"2022-12-28 16:51:34.569146+01"
4764,"4095","40950000","0",False,"4095","40950000","0",False,"2023-11-14 13:57:48.569146+01"
4765,"4095","40950000","0",True,"4095","40950000","0",False,"2021-05-14 13:01:02.569146+02"
4766,"4095","40950000","0",False,"4095","40950000","0",False,"2021-07-02 18:12:10.569146+02"
4767,"4095","40950000","0",False,"4095","40950000","0",False,"2019-07-01 02:25:46.569146+02"
4768,"4095","40950000","0",False,"4095","40950000","0",False,"2020-03-07 16:53:02.569146+01"
4769,"4095","40950000","0",True,"4095","40950000","0",False,"2022-02-04 22:28:51.569146+01"
4770,"4095","40950000","0",True,"4095","40950000","0",False,"2020-03-05 06:29:43.569146+01"
4771,"4095","40950000","0",True,"4095","40950000","0",False,"2019-05-22 02:26:23.569146+02"
4772,"4095","40950000","0",True,"4095","40950000","0",False,"2022-07-08 15:58:11.569146+02"
4773,"4095","40950000","0",True,"4095","40950000","0",False,"2023-07-13 23:12:04.569146+02"
4774,"4095","40950000","0",True,"4095","40950000","0",False,"2022-09-08 14:45:06.569146+02"
4775,"4095","40950000","0",True,"4095","40950000","0",False,"2019-05-26 02:54:01.569146+02"
4776,"4095","40950000","0",True,"4095","40950000","0",False,"2021-03-15 04:02:55.569146+01"
4777,"4095","40950000","0",True,"4095","40950000","0",False,"2022-03-09 16:56:07.569146+01"
4778,"4095","40950000","0",True,"4095","40950000","0",False,"2023-11-13 02:48:55.569146+01"
4779,"4095","40950000","0",True,"4095","40950000","0",False,"2023-11-13 14:46:23.569146+01"
4780,"4095","40950000","0",False,"4095","40950000","0",False,"2022-04-09 14:51:29.569146+02"
4781,"4095","40950000","0",False,"4095","40950000","0",False,"2019-06-17 12:10:26.569146+02"
4782,"4095","40950000","0",False,"4095","40950000","0",False,"2020-04-06 11:51:34.569146+02"
4783,"4095","40950000","0",False,"4095","40950000","0",False,"2022-07-18 20:40:54.569146+02"
4784,"4095","40950000","0",False,"4095","40950000","0",False,"2020-06-18 20:35:51.569146+02"
4785,"4095","40950000","0",False,"4095","40950000","0",False,"2020-08-02 18:56:59.569146+02"
4786,"4095","40950000","0",False,"4095","40950000","0",False,"2021-07-14 12:18:28.569146+02"
4787,"4095","40950000","0",False,"4095","40950000","0",False,"2022-02-28 15:40:09.569146+01"
4788,"4095","40950000","0",False,"4095","40950000","0",False,"2020-09-17 14:09:18.569146+02"
4789,"4095","40950000","0",False,"4095","40950000","0",False,"2022-07-09 13:54:53.569146+02"
4790,"4095","40950000","0",False,"4095","40950000","0",False,"2023-07-23 02:12:24.569146+02"
4791,"4095","40950000","0",False,"4095","40950000","0",False,"2023-10-24 12:26:37.569146+02"
4792,"4095","40950000","0",False,"4095","40950000","0",False,"2021-02-06 12:50:08.569146+01"
4793,"4095","40950000","0",False,"4095","40950000","0",False,"2023-12-05 12:56:26.569146+01"
4794,"4095","40950000","0",True,"4095","40950000","0",False,"2019-09-27 21:58:01.569146+02"
4795,"4095","40950000","0",False,"4095","40950000","0",False,"2019-09-09 10:31:22.569146+02"
4796,"4095","40950000","0",True,"4095","40950000","0",False,"2019-02-22 15:58:47.569146+01"
4797,"4095","40950000","0",False,"4095","40950000","0",False,"2019-11-05 05:13:37.569146+01"
4798,"4095","40950000","0",False,"4095","40950000","0",False,"2019-05-07 21:28:55.569146+02"
4799,"4095","40950000","0",False,"4095","40950000","0",False,"2022-03-05 08:33:48.569146+01"
4800,"4095","40950000","0",False,"4095","40950000","0",False,"2021-04-25 06:41:31.569146+02"
4801,"4095","40950000","0",False,"4095","40950000","0",False,"2019-02-20 06:28:32.569146+01"
4802,"4095","40950000","0",False,"4095","40950000","0",False,"2022-09-23 20:05:02.569146+02"
4803,"4095","40950000","0",False,"4095","40950000","0",False,"2022-01-12 15:46:01.569146+01"
4804,"4095","40950000","0",False,"4095","40950000","0",False,"2023-10-07 15:03:52.569146+02"
4805,"4095","40950000","0",False,"4095","40950000","0",False,"2019-09-28 15:13:10.569146+02"
4806,"4095","40950000","0",False,"4095","40950000","0",False,"2021-12-28 17:55:01.569146+01"
4807,"4095","40950000","0",False,"4095","40950000","0",False,"2019-02-17 01:50:18.569146+01"
4808,"4095","40950000","0",False,"4095","40950000","0",False,"2022-12-23 00:27:45.569146+01"
4809,"4095","40950000","0",False,"4095","40950000","0",False,"2019-10-09 22:29:12.569146+02"
4810,"4095","40950000","0",False,"4095","40950000","0",False,"2022-05-17 16:18:49.569146+02"
4811,"4095","40950000","0",False,"4095","40950000","0",False,"2019-11-20 15:31:44.569146+01"
4812,"4095","40950000","0",False,"4095","40950000","0",False,"2023-12-09 02:31:16.569146+01"
4813,"4095","40950000","0",False,"4095","40950000","0",False,"2020-11-16 20:33:24.569146+01"
4814,"4095","40950000","0",False,"4095","40950000","0",False,"2023-07-27 22:07:34.569146+02"
4815,"4095","40950000","0",False,"4095","40950000","0",False,"2023-04-14 23:53:18.569146+02"
4816,"4095","40950000","0",False,"4095","40950000","0",False,"2020-03-14 18:05:40.569146+01"
4817,"4095","40950000","0",False,"4095","40950000","0",False,"2020-08-11 14:10:35.569146+02"
4818,"4095","40950000","0",False,"4095","40950000","0",False,"2019-10-24 09:17:24.569146+02"
4819,"4095","40950000","0",False,"4095","40950000","0",False,"2022-09-07 07:35:17.569146+02"
4820,"4095","40950000","0",False,"4095","40950000","0",False,"2023-02-28 03:02:51.569146+01"
4821,"4095","40950000","0",False,"4095","40950000","0",False,"2019-11-11 08:25:34.569146+01"
4822,"4095","40950000","0",False,"4095","40950000","0",False,"2019-08-10 18:20:47.569146+02"
4823,"4095","40950000","0",False,"4095","40950000","0",False,"2019-08-23 06:43:50.569146+02"
4824,"4095","40950000","0",False,"4095","40950000","0",False,"2020-03-10 15:58:42.569146+01"
4825,"4095","40950000","0",False,"4095","40950000","0",False,"2021-12-22 05:25:36.569146+01"
4826,"4095","40950000","0",False,"4095","40950000","0",False,"2019-03-03 22:03:28.569146+01"
4827,"4095","40950000","0",False,"4095","40950000","0",False,"2023-06-26 20:12:51.569146+02"
4828,"4095","40950000","0",False,"4095","40950000","0",False,"2021-06-26 04:27:45.569146+02"
4829,"4095","40950000","0",False,"4095","40950000","0",False,"2022-02-17 15:53:57.569146+01"
4830,"4095","40950000","0",False,"4095","40950000","0",False,"2023-11-16 22:17:37.569146+01"
4831,"4095","40950000","0",False,"4095","40950000","0",False,"2023-12-15 13:53:46.569146+01"
4832,"4095","40950000","0",False,"4095","40950000","0",False,"2019-08-06 23:49:48.569146+02"
4833,"4095","40950000","0",False,"4095","40950000","0",False,"2022-11-14 04:50:08.569146+01"
4834,"4095","40950000","0",False,"4095","40950000","0",False,"2019-03-17 08:47:29.569146+01"
4835,"4095","40950000","0",False,"4095","40950000","0",False,"2020-02-25 00:02:21.569146+01"
4836,"4095","40950000","0",False,"4095","40950000","0",False,"2021-12-10 11:34:36.569146+01"
4837,"4095","40950000","0",False,"4095","40950000","0",False,"2020-05-14 13:32:52.569146+02"
4838,"4095","40950000","0",False,"4095","40950000","0",False,"2021-09-20 01:52:49.569146+02"
4839,"4095","40950000","0",False,"4095","40950000","0",False,"2023-01-11 07:42:19.569146+01"
4840,"4095","40950000","0",False,"4095","40950000","0",False,"2019-09-20 03:03:55.569146+02"
4841,"4095","40950000","0",False,"4095","40950000","0",False,"2023-12-12 05:38:27.569146+01"
4842,"4095","40950000","0",False,"4095","40950000","0",False,"2020-01-08 06:14:23.569146+01"
4843,"4095","40950000","0",True,"4095","40950000","0",False,"2023-02-10 09:12:54.569146+01"
4844,"4095","40950000","0",False,"4095","40950000","0",False,"2020-05-28 03:22:44.569146+02"
4845,"4095","40950000","0",True,"4095","40950000","0",False,"2021-02-07 18:58:29.569146+01"
4846,"1","2","3",False,"5","6","7",False,"2023-03-16 12:32:26.569146+01"
4847,"1","2","3",False,"5","6","7",False,"2023-01-22 03:08:22.569146+01"
4848,"1","2","3",False,"5","6","7",False,"2021-04-13 14:32:48.569146+02"
4849,"1","2","3",False,"5","6","7",False,"2021-03-20 09:28:32.569146+01"
4850,"1","2","3",False,"5","6","7",False,"2022-01-28 19:01:46.569146+01"
4851,"1","2","3",False,"5","6","7",False,"2019-08-27 04:14:18.569146+02"
4852,"1530","4579","5",True,"1981","353748","100",False,"2021-02-17 08:46:26.569146+01"
4853,"2282","2050","47",True,"280","210464","23",False,"2021-02-28 19:35:50.569146+01"
4854,"3196","2474","14",True,"3268","316432","73",False,"2020-06-11 06:43:01.569146+02"
4855,"181","2211","49",False,"1147","454403","81",False,"2023-10-20 15:41:10.569146+02"
4856,"1551","1034","8",True,"559","430596","12",True,"2020-07-18 01:06:27.569146+02"
4857,"3504","4452","97",False,"2657","162672","34",True,"2019-09-14 10:29:43.569146+02"
4858,"1254","4612","87",True,"4356","396039","39",True,"2019-12-27 00:54:18.569146+01"
4859,"440","4885","42",True,"4503","389193","11",False,"2019-10-06 04:22:08.569146+02"
4860,"4946","2658","63",False,"3976","458838","53",False,"2021-10-11 21:21:22.569146+02"
4861,"1233","2859","86",True,"2459","312954","11",False,"2021-03-09 21:15:11.569146+01"
4862,"1306","2693","91",False,"373","258059","47",False,"2023-06-21 04:29:21.569146+02"
4863,"592","4850","8",True,"4449","470201","29",True,"2020-11-27 21:09:04.569146+01"
4864,"3401","1408","68",False,"2621","489304","73",False,"2019-05-28 17:16:30.569146+02"
4865,"358","3529","86",False,"3185","176153","63",False,"2021-01-20 04:24:45.569146+01"
4866,"2167","473","68",True,"4397","410781","84",True,"2022-12-18 10:32:58.569146+01"
4867,"4047","2695","81",False,"1656","118467","14",True,"2023-10-16 07:13:14.569146+02"
4868,"1320","1035","47",True,"893","240093","21",True,"2022-04-21 09:25:04.569146+02"
4869,"2648","2092","60",False,"3327","245138","5",False,"2021-03-01 07:35:07.569146+01"
4870,"2021","3347","86",False,"3361","196647","13",False,"2021-06-05 06:37:52.569146+02"
4871,"3473","2197","96",False,"3973","338662","70",True,"2020-11-28 10:35:50.569146+01"
4872,"3587","3957","10",False,"3573","438327","13",False,"2020-06-10 03:07:50.569146+02"
4873,"522","1618","49",False,"1279","349262","71",True,"2022-02-24 05:02:04.569146+01"
4874,"25","3146","74",False,"3723","434697","27",True,"2019-01-23 00:44:04.569146+01"
4875,"4749","1694","62",True,"2317","476186","18",True,"2023-02-21 21:49:42.569146+01"
4876,"435","3230","32",False,"1662","156586","57",True,"2020-04-13 17:26:22.569146+02"
4877,"4369","3173","82",False,"3465","140242","26",False,"2021-06-04 09:41:42.569146+02"
4878,"2676","1184","70",True,"4543","147974","11",False,"2019-05-17 02:18:51.569146+02"
4879,"4731","631","69",False,"898","111307","40",True,"2021-04-13 01:25:58.569146+02"
4880,"1612","4732","92",True,"619","206291","48",True,"2023-05-27 11:36:37.569146+02"
4881,"4324","1827","2",True,"2052","442169","25",True,"2022-07-21 22:12:18.569146+02"
4882,"975","3459","92",False,"1779","422766","81",True,"2021-05-15 16:23:24.569146+02"
4883,"2957","96","5",True,"4266","425352","8",True,"2019-09-13 10:49:37.569146+02"
4884,"4603","2798","46",False,"1217","384553","1",True,"2020-01-04 08:16:29.569146+01"
4885,"3067","496","95",False,"265","209551","55",True,"2023-02-19 12:04:47.569146+01"
4886,"3380","817","93",True,"1603","174871","88",False,"2021-10-21 04:45:32.569146+02"
4887,"2925","2760","81",False,"4577","355734","58",False,"2023-07-27 13:36:52.569146+02"
4888,"3931","4465","24",True,"2030","371854","65",True,"2020-12-21 16:32:07.569146+01"
4889,"938","864","96",False,"1319","445073","33",False,"2021-02-27 00:17:51.569146+01"
4890,"4340","4033","93",False,"2815","321461","32",True,"2023-05-15 04:18:39.569146+02"
4891,"3043","4707","9",True,"2001","210797","45",False,"2020-12-20 17:10:30.569146+01"
4892,"4064","2385","30",False,"180","279006","5",True,"2019-12-05 03:37:03.569146+01"
4893,"1008","2689","70",False,"2296","322679","94",False,"2022-05-18 19:13:16.569146+02"
4894,"3336","3284","76",False,"537","452818","77",True,"2022-07-17 19:19:43.569146+02"
4895,"703","687","59",False,"4163","228454","63",False,"2019-05-14 23:46:09.569146+02"
4896,"3040","3635","2",False,"598","412531","75",True,"2019-02-23 17:56:35.569146+01"
4897,"2291","1340","59",True,"2534","357013","63",False,"2023-05-21 15:15:15.569146+02"
4898,"4937","1074","4",False,"886","198999","13",False,"2021-02-16 20:46:02.569146+01"
4899,"688","4634","29",False,"2431","183067","72",True,"2022-01-11 06:06:01.569146+01"
4900,"4290","2145","18",False,"955","326264","94",False,"2023-04-06 13:17:10.569146+02"
4901,"2033","1093","58",False,"759","202672","15",True,"2020-08-22 19:18:52.569146+02"
4902,"328","4859","58",True,"1244","186972","75",True,"2020-08-03 05:22:38.569146+02"
4903,"3447","25","33",True,"988","445439","77",True,"2019-01-19 01:11:26.569146+01"
4904,"3829","2290","69",False,"3116","258547","36",True,"2023-08-22 16:09:20.569146+02"
4905,"1201","2979","50",False,"1409","150338","20",True,"2019-07-09 05:03:54.569146+02"
4906,"3276","2425","46",True,"4930","316362","42",False,"2019-02-10 20:50:30.569146+01"
4907,"1031","1620","53",False,"3356","160366","93",False,"2021-11-23 07:18:16.569146+01"
4908,"1554","1590","27",False,"3195","149408","52",True,"2023-11-26 11:53:57.569146+01"
4909,"3561","841","58",True,"3519","389988","50",True,"2019-05-04 05:34:09.569146+02"
4910,"2971","2860","90",True,"4188","260098","83",False,"2022-02-28 09:49:15.569146+01"
4911,"3639","2561","86",False,"1976","401599","85",False,"2020-08-28 14:29:46.569146+02"
4912,"1659","4336","93",True,"1494","170497","52",False,"2022-11-21 19:08:51.569146+01"
4913,"2295","426","33",False,"1143","431112","43",True,"2022-11-06 01:41:34.569146+01"
4914,"521","445","21",False,"2587","120403","47",False,"2020-07-23 04:46:04.569146+02"
4915,"1939","2443","31",False,"4050","426992","99",False,"2023-08-15 15:20:40.569146+02"
4916,"4001","1206","85",True,"2045","135463","26",False,"2022-01-27 20:42:38.569146+01"
4917,"331","3392","76",False,"4816","463785","38",False,"2022-10-23 12:31:08.569146+02"
4918,"1972","2132","95",False,"1300","222220","80",False,"2019-05-23 17:08:35.569146+02"
4919,"4698","3059","4",False,"4784","338876","17",True,"2020-08-27 04:41:14.569146+02"
4920,"819","307","35",True,"3058","451330","20",True,"2022-04-02 03:41:46.569146+02"
4921,"2124","1836","71",False,"4723","140709","3",False,"2022-10-26 09:23:39.569146+02"
4922,"2493","4654","33",False,"385","309923","85",False,"2023-03-13 08:54:24.569146+01"
4923,"3424","3827","3",True,"1495","181682","7",True,"2021-07-19 12:31:13.569146+02"
4924,"2192","598","18",False,"2128","175570","70",False,"2022-01-02 05:44:13.569146+01"
4925,"1968","2037","94",False,"149","234966","98",True,"2023-05-06 01:52:12.569146+02"
4926,"2710","3115","1",True,"4880","247719","91",True,"2019-01-14 20:18:31.569146+01"
4927,"4602","1815","69",False,"2382","479313","25",False,"2022-03-12 21:01:08.569146+01"
4928,"933","751","100",False,"4364","406787","71",False,"2020-11-19 04:35:31.569146+01"
4929,"525","3383","24",True,"2619","135685","2",False,"2020-06-25 22:29:10.569146+02"
4930,"1632","1787","50",False,"3379","498123","27",False,"2019-07-01 03:56:40.569146+02"
4931,"3814","2821","21",True,"4342","234839","57",True,"2019-08-07 11:07:31.569146+02"
4932,"3340","3848","9",True,"1250","403634","67",True,"2019-08-21 19:57:37.569146+02"
4933,"793","1826","44",False,"130","309085","92",False,"2022-04-11 16:21:25.569146+02"
4934,"283","116","10",False,"1941","404793","73",False,"2022-07-20 11:35:42.569146+02"
4935,"1735","1893","42",True,"2694","365282","49",False,"2021-07-16 22:49:02.569146+02"
4936,"1760","914","13",True,"2795","414433","65",False,"2021-03-10 07:34:22.569146+01"
4937,"4709","369","8",False,"4880","321849","66",False,"2021-10-07 15:50:15.569146+02"
4938,"661","3663","61",True,"3166","331224","69",False,"2023-08-25 04:56:12.569146+02"
4939,"4222","747","8",True,"4342","114498","35",False,"2020-08-20 23:07:17.569146+02"
4940,"494","4490","1",True,"3532","314209","66",True,"2023-07-13 08:40:14.569146+02"
4941,"2366","3722","15",True,"2399","369904","17",False,"2020-07-01 19:25:18.569146+02"
4942,"3677","4492","1",False,"1416","247069","94",True,"2021-05-03 08:40:45.569146+02"
4943,"56","4326","19",False,"2198","113052","68",False,"2020-08-09 03:36:16.569146+02"
4944,"3000","129","76",False,"2347","243029","79",False,"2023-02-11 03:32:01.569146+01"
4945,"4910","3062","31",True,"3909","300118","76",False,"2019-02-24 13:38:24.569146+01"
4946,"3779","3087","6",False,"4304","426958","27",False,"2022-05-19 10:05:48.569146+02"
4947,"4816","2409","87",True,"1218","228850","84",True,"2021-08-02 06:06:05.569146+02"
4948,"369","2989","35",False,"3364","444812","7",False,"2020-02-11 16:46:36.569146+01"
4949,"4254","2821","7",True,"927","469833","7",False,"2023-10-15 12:17:19.569146+02"
4950,"2924","675","45",True,"492","140020","19",True,"2022-03-10 03:39:40.569146+01"
4951,"2849","1061","81",True,"3340","286226","61",False,"2023-12-03 19:23:34.569146+01"
4952,"979","1163","65",True,"685","121681","67",True,"2022-09-02 04:01:31.569146+02"
4953,"1084","4902","8",True,"1416","270850","50",True,"2022-12-18 20:59:09.569146+01"
4954,"808","3106","1",False,"1056","385608","84",False,"2020-12-28 13:07:49.569146+01"
4955,"1028","3282","56",True,"4432","141509","8",True,"2020-04-03 22:32:53.569146+02"
4956,"1677","3995","74",False,"2496","178327","4",False,"2021-07-20 10:46:29.569146+02"
4957,"2477","3801","26",True,"1392","413419","52",False,"2019-09-10 12:58:28.569146+02"
4958,"960","2513","67",False,"2898","255626","28",False,"2023-02-18 13:41:06.569146+01"
4959,"2871","3447","48",False,"1836","227456","56",True,"2020-07-01 23:27:26.569146+02"
4960,"990","3009","15",True,"1962","324446","25",True,"2019-05-22 18:14:05.569146+02"
4961,"1673","3324","20",True,"3760","376040","57",True,"2019-10-04 13:51:02.569146+02"
